topic,evidence_1,evidence_2,evidence_1_stance,evidence_2_stance,evidence_1_detection_score,evidence_2_detection_score
We should legalize cannabis,The DPA believes that cannabis should be legal for medicinal purposes of severely ill individuals.,The study reported that smoking both tobacco and cannabis synergistically increased the risk of respiratory symptoms and COPD.,PRO,CON,0.8113054633140564,0.9227584600448608
We should increase government regulation,"Sullivan is a vocal critic of the Environmental Protection Agency, claiming that regulations being pushed by the Obama Administration are harmful to the U.S. economy.","Governor Romney supported regulation of greenhouse gas emissions, primarily through voluntary measures[REF] He issued a 72-point Climate Protection Plan in May 2004 [REF].",CON,PRO,0.7434437274932861,0.8658940196037292
Abstinence-only sex education should be mandatory,"Several church-related groups are working to promote sexual abstinence until marriage and fidelity in marriage, both among church members and the general public [REF].","Furthermore, a ""..study, conducted by Mathematica Policy Research Inc. on behalf of the U.S. Department of Health and Human Services, found that abstinence-only-until-marriage programs are ineffective.""[REF] .",PRO,CON,0.2333403378725052,0.2921928465366363
We should introduce school vouchers,"In 2006, the Court struck down a law passed by the Florida State Legislature that had created the United States' first statewide education voucher program.","Unlike many Democrats, he said he was ""open"" to Sam Brownback's proposal to implement a flat tax in D.C., and he supported school vouchers.",CON,PRO,0.5252106189727783,0.5076873302459717
We should prohibit corporal punishment,McKay also stresses the fact that corporal punishment continued to be inflicted for numerous offences and often proved fatal [REF].,"Principal Mr Shelton Perkins is a believer in using the strap, a form of corporal punishment, when other methods to instil discipline have failed [REF].",PRO,CON,0.6328964829444885,0.2610290050506592
We should subsidize biofuels,"Notwithstanding the above noted study, numerous studies have shown that biomass fuels have significantly less impact on the environment than fossil based fuels.",A team led by Fargione from The Nature Conservancy found that clearing natural lands for use as agricultural land to produce biofuel feedstock creates a carbon debt.,PRO,CON,0.8652638792991638,0.5602900981903076
We should legalize polygamy,"President Garfield stated that polygamy offended ""the moral sense of manhood"" and that the LDS Church, which advocated the practice, prevented the ""administration of justice through ordinary instrumentalities of law.""[REF] .","On January 12, 2006, the Department of Justice (Canada) released a study, authored by three law professors at Queen's University, recommending that Canada repeal the laws that make polygamy a criminal offence [REF].",CON,PRO,0.8153788447380066,0.7177801728248596
We should abolish the monarchy,"Moreover, Leonardo Bruni (1370-1444) asserted, based on Tacitus's pronouncements in the introduction to the Histories, that republican government made better men, whereas monarchy was inimical to human virtue (see Tacitean studies).","Some classic rabbinical commentaries, especially the Rambam, supported monarchy and viewed the future Messiah as a king in literal sense and the future Messianic redemption as restoration of the Jewish state.",PRO,CON,0.2374625355005264,0.4745808839797974
We should increase gun control,Musgrave strongly opposes gun control and successfully passed an amendment prohibiting the enforcement of a federal requirement to sell trigger locks with all handguns [REF].,Both Snowe and fellow Maine Senator Susan Collins have embraced strong gun control measures following the Columbine High School shooting in 1999.,CON,PRO,0.943647801876068,0.6514934897422789
We should increase gun control,"Like many Southern Democrats, Goode strongly opposed abortion and gun control and vigorously supported the tobacco industry.","Halbrook did clarify in the first sentences of his article that, ""Gun control laws are depicted as benign and historically progressive.",CON,PRO,0.7173248529434204,0.4126217365264893
We should legalize prostitution,"Over the years, India has seen a growing mandate to legalize prostitution, to avoid exploitation of sex workers and their children by middlemen and in the wake of a growing HIV/AIDS menace.","In a February 2002 National Security Presidential Directive, President George W. Bush wrote: ""The United States opposes prostitution and any related activities, including pimping, pandering, and/or maintaining brothels as contributing to the phenomenon of trafficking in persons.",PRO,CON,0.6520581245422363,0.7637986540794373
We should increase wealth redistribution,"Since he was elected Prime Minister of Jamaica in 1972, Michael Manley pursued a socialist agenda intended to redistribute wealth by nationalizing the country's major export industries.","In general, Rockefeller Republicans oppose socialism and the redistribution of wealth while supporting some pragmatic regulation of business and federal social programs in matters pertaining to the public good.",PRO,CON,0.3758558630943297,0.5367029905319214
We should cancel the speed limit,"(UK), National Motorists Association (USA/Canada) argue that the strict enforcement of speed limits does not necessarily result in safer driving, and may even have negative effect on road safety in general.","Current estimates conclude that a speed limit would reduce Germany's overall CO2 emission by a mere fraction of a percent, and in terms of highway safety, German Autobahns are among the world's safest.",PRO,CON,0.8431203961372375,0.8925716280937195
